,ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,RecreationVisits
3280,Olympic NP,1986.0,2940034.0,534686.0,13422664.0,265758.0,70056.0,11014.0,102246.0,108411.0,72961.0,0.0,1384.0,2940034.0
3281,Olympic NP,1987.0,2822850.0,539685.0,12760302.0,161373.0,64396.0,8252.0,108171.0,109654.0,81076.0,0.0,744.0,2822850.0
3282,Olympic NP,1988.0,2959122.0,560059.0,14962518.0,180869.0,76284.0,15627.0,115779.0,131423.0,83497.0,48.0,1245.0,2959122.0
3283,Olympic NP,1989.0,2737611.0,622944.0,14870657.0,200849.0,75353.0,17512.0,119391.0,115234.0,82748.0,60.0,1749.0,2737611.0
3284,Olympic NP,1990.0,2794903.0,719176.0,14687940.0,230651.0,76325.0,16668.0,124536.0,108902.0,75436.0,0.0,2277.0,2794903.0
3285,Olympic NP,1991.0,2759673.0,608509.0,14609129.0,204104.0,80510.0,14968.0,118191.0,96843.0,77801.0,0.0,1573.0,2759673.0
3286,Olympic NP,1992.0,3030195.0,664643.0,17379340.0,221937.0,79981.0,12355.0,162516.0,117211.0,93947.0,320.0,2439.0,3030195.0
3287,Olympic NP,1993.0,2679598.0,854169.0,16829728.0,331222.0,78990.0,11462.0,151391.0,131797.0,108110.0,0.0,2313.0,2679598.0
3288,Olympic NP,1994.0,3381573.0,879988.0,19484972.0,330456.0,76054.0,11627.0,200028.0,126703.0,125241.0,0.0,2477.0,3381573.0
3289,Olympic NP,1995.0,3658615.0,1025868.0,20568240.0,367745.0,73629.0,10101.0,128309.0,100070.0,156460.0,0.0,2605.0,3658615.0
3290,Olympic NP,1996.0,3348723.0,984064.0,19576234.0,357667.0,67144.0,9227.0,106085.0,108267.0,151113.0,0.0,2502.0,3348723.0
3291,Olympic NP,1997.0,3846709.0,1135570.0,20165250.0,398261.0,74417.0,10997.0,128710.0,93881.0,126045.0,0.0,956.0,3846709.0
3292,Olympic NP,1998.0,3577007.0,1044822.0,19163194.0,370223.0,76742.0,11289.0,136541.0,90662.0,126554.0,0.0,1235.0,3577007.0
3293,Olympic NP,1999.0,3364266.0,878984.0,17725268.0,328558.0,71814.0,8453.0,121635.0,78458.0,118331.0,0.0,322.0,3364266.0
3294,Olympic NP,2000.0,3327722.0,852196.0,18096490.0,324635.0,70758.0,8855.0,127116.0,83085.0,115464.0,0.0,408.0,3327722.0
3295,Olympic NP,2001.0,3416069.0,870211.0,17567540.0,325787.0,74124.0,9642.0,123847.0,78440.0,107795.0,0.0,0.0,3416069.0
3296,Olympic NP,2002.0,3691310.0,797917.0,19447536.0,305513.0,64787.0,19547.0,130001.0,84014.0,117434.0,0.0,2484.0,3691310.0
3297,Olympic NP,2003.0,3225327.0,900894.0,17825976.0,330719.0,65602.0,10642.0,121964.0,82536.0,105407.0,0.0,1896.0,3225327.0
3298,Olympic NP,2004.0,3073722.0,936336.0,16327946.0,343709.0,63096.0,9674.0,113158.0,77835.0,75005.0,0.0,2456.0,3073722.0
3299,Olympic NP,2005.0,3142774.0,818584.0,17004576.0,311556.0,62476.0,6117.0,110320.0,79633.0,80520.0,0.0,2228.0,3142774.0
3300,Olympic NP,2006.0,2749197.0,746273.0,15420024.0,291359.0,70894.0,7117.0,97272.0,86843.0,76323.0,0.0,17.0,2749197.0
3301,Olympic NP,2007.0,2988686.0,868793.0,14454097.0,326506.0,82105.0,8432.0,101792.0,64462.0,70802.0,0.0,262.0,2988686.0
3302,Olympic NP,2008.0,3081451.0,815284.0,14317174.0,311079.0,70387.0,6400.0,92314.0,58135.0,67893.0,0.0,3135.0,3081451.0
3303,Olympic NP,2009.0,3276459.0,789503.0,15784492.0,309260.0,66338.0,7934.0,105808.0,79556.0,82085.0,0.0,852.0,3276459.0
3304,Olympic NP,2010.0,2844563.0,884680.0,13769267.0,339662.0,70674.0,6687.0,90477.0,63701.0,68546.0,0.0,806.0,2844563.0
3305,Olympic NP,2011.0,2966502.0,916048.0,14355540.0,334833.0,73975.0,4848.0,101249.0,60341.0,57162.0,0.0,660.0,2966502.0
3306,Olympic NP,2012.0,2824908.0,807508.0,13431712.0,307341.0,72500.0,4731.0,90876.0,55271.0,55776.0,0.0,634.0,2824908.0
3307,Olympic NP,2013.0,3085340.0,913226.0,13737596.0,335156.0,73452.0,2036.0,110015.0,52656.0,54369.0,0.0,588.0,3085340.0
3308,Olympic NP,2014.0,3243872.0,867491.0,15130358.0,326982.0,93893.0,4375.0,140112.0,66937.0,69731.0,0.0,1000.0,3243872.0
3309,Olympic NP,2015.0,3263761.0,819374.0,15614566.0,321206.0,85362.0,8140.0,122579.0,65516.0,88587.0,0.0,497.0,3263761.0
3310,Olympic NP,2016.0,3390221.0,800263.0,16657226.0,314781.0,85450.0,11180.0,134871.0,64582.0,100347.0,0.0,288.0,3390221.0
3311,Olympic NP,2017.0,3401996.0,777419.0,17876204.0,310633.0,73705.0,12473.0,178359.0,76186.0,122678.0,0.0,138.0,3401996.0
3312,Petrified Forest NP,1919.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0
3313,Petrified Forest NP,1920.0,30390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30390.0
3314,Petrified Forest NP,1921.0,32700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32700.0
3315,Petrified Forest NP,1922.0,31338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31338.0
3316,Petrified Forest NP,1923.0,45475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45475.0
3317,Petrified Forest NP,1924.0,42781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42781.0
3318,Petrified Forest NP,1925.0,55227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55227.0
3319,Petrified Forest NP,1926.0,53345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53345.0
3320,Petrified Forest NP,1927.0,61761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61761.0
3321,Petrified Forest NP,1928.0,75225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75225.0
3322,Petrified Forest NP,1929.0,69350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69350.0
3323,Petrified Forest NP,1930.0,105433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105433.0
3324,Petrified Forest NP,1931.0,93980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93980.0
3325,Petrified Forest NP,1932.0,84228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84228.0
3326,Petrified Forest NP,1933.0,224613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224613.0
3327,Petrified Forest NP,1934.0,222666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222666.0
3328,Petrified Forest NP,1935.0,69362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69362.0
3329,Petrified Forest NP,1936.0,161194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161194.0
3330,Petrified Forest NP,1937.0,124365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124365.0
3331,Petrified Forest NP,1938.0,212547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212547.0
3332,Petrified Forest NP,1939.0,189421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189421.0
3333,Petrified Forest NP,1940.0,199420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199420.0
3334,Petrified Forest NP,1941.0,245640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245640.0
3335,Petrified Forest NP,1942.0,73029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73029.0
3336,Petrified Forest NP,1943.0,34791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34791.0
3337,Petrified Forest NP,1944.0,40729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40729.0
3338,Petrified Forest NP,1945.0,100694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100694.0
3339,Petrified Forest NP,1946.0,286507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286507.0
3340,Petrified Forest NP,1947.0,341599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341599.0
3341,Petrified Forest NP,1948.0,343160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343160.0
3342,Petrified Forest NP,1949.0,341961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341961.0
3343,Petrified Forest NP,1950.0,352889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352889.0
3344,Petrified Forest NP,1951.0,335608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335608.0
3345,Petrified Forest NP,1952.0,374333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374333.0
3346,Petrified Forest NP,1953.0,403565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403565.0
3347,Petrified Forest NP,1954.0,419800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419800.0
3348,Petrified Forest NP,1955.0,441700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441700.0
3349,Petrified Forest NP,1956.0,603000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603000.0
3350,Petrified Forest NP,1957.0,665700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665700.0
3351,Petrified Forest NP,1958.0,713100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713100.0
3352,Petrified Forest NP,1959.0,878400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878400.0
3353,Petrified Forest NP,1960.0,911500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911500.0
3354,Petrified Forest NP,1961.0,671000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671000.0
3355,Petrified Forest NP,1962.0,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0
3356,Petrified Forest NP,1963.0,786000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786000.0
3357,Petrified Forest NP,1964.0,884000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884000.0
3358,Petrified Forest NP,1965.0,867800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867800.0
3359,Petrified Forest NP,1966.0,849800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849800.0
3360,Petrified Forest NP,1967.0,797200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797200.0
3361,Petrified Forest NP,1968.0,869400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869400.0
3362,Petrified Forest NP,1969.0,1004900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004900.0
3363,Petrified Forest NP,1970.0,1151400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151400.0
3364,Petrified Forest NP,1971.0,1072000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072000.0
3365,Petrified Forest NP,1972.0,1223473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223473.0
3366,Petrified Forest NP,1973.0,1065100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065100.0
3367,Petrified Forest NP,1974.0,781000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781000.0
3368,Petrified Forest NP,1975.0,979400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979400.0
3369,Petrified Forest NP,1976.0,1066200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066200.0
3370,Petrified Forest NP,1977.0,857300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857300.0
3371,Petrified Forest NP,1978.0,951402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951402.0
3372,Petrified Forest NP,1979.0,671583.0,3600.0,1089550.0,13500.0,0.0,0.0,0.0,0.0,602.0,100.0,0.0,671583.0
3373,Petrified Forest NP,1980.0,683121.0,3600.0,1133696.0,13500.0,0.0,0.0,0.0,0.0,612.0,84.0,0.0,683121.0
3374,Petrified Forest NP,1981.0,747832.0,3600.0,1218242.0,13500.0,0.0,0.0,0.0,0.0,716.0,717.0,0.0,747832.0
3375,Petrified Forest NP,1982.0,710619.0,3600.0,1061308.0,13500.0,0.0,0.0,0.0,0.0,281.0,385.0,0.0,710619.0
3376,Petrified Forest NP,1983.0,708512.0,3600.0,1176744.0,13500.0,0.0,0.0,0.0,0.0,492.0,145.0,0.0,708512.0
3377,Petrified Forest NP,1984.0,714761.0,3600.0,1182622.0,13500.0,0.0,0.0,0.0,0.0,432.0,186.0,0.0,714761.0
3378,Petrified Forest NP,1985.0,736659.0,3600.0,1200094.0,13500.0,0.0,0.0,0.0,0.0,406.0,339.0,0.0,736659.0
3379,Petrified Forest NP,1986.0,761257.0,3600.0,1241565.0,13500.0,0.0,0.0,0.0,0.0,586.0,263.0,0.0,761257.0
3380,Petrified Forest NP,1987.0,758082.0,13229.0,1241235.0,49282.0,0.0,0.0,0.0,0.0,588.0,64.0,0.0,758082.0
3381,Petrified Forest NP,1988.0,857031.0,15056.0,1305376.0,56230.0,0.0,0.0,0.0,0.0,477.0,1.0,0.0,857031.0
3382,Petrified Forest NP,1989.0,824141.0,14621.0,1316990.0,54829.0,0.0,0.0,0.0,0.0,579.0,279.0,0.0,824141.0
3383,Petrified Forest NP,1990.0,844592.0,16107.0,1193943.0,60401.0,0.0,0.0,0.0,0.0,682.0,564.0,0.0,844592.0
3384,Petrified Forest NP,1991.0,874521.0,13414.0,1341890.0,50301.0,0.0,0.0,0.0,0.0,924.0,503.0,0.0,874521.0
3385,Petrified Forest NP,1992.0,930031.0,10995.0,1457234.0,41046.0,0.0,0.0,0.0,0.0,1087.0,1144.0,0.0,930031.0
3386,Petrified Forest NP,1993.0,936429.0,120.0,2160461.0,5556.0,0.0,0.0,0.0,0.0,872.0,453.0,0.0,936429.0
3387,Petrified Forest NP,1994.0,922927.0,120.0,2073316.0,3120.0,0.0,0.0,0.0,0.0,907.0,250.0,0.0,922927.0
3388,Petrified Forest NP,1995.0,935065.0,120.0,2037422.0,3228.0,0.0,0.0,0.0,0.0,927.0,259.0,0.0,935065.0
3389,Petrified Forest NP,1996.0,829495.0,120.0,1793287.0,10296.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,829495.0
3390,Petrified Forest NP,1997.0,823266.0,120.0,1650819.0,12576.0,0.0,0.0,0.0,0.0,638.0,1038.0,0.0,823266.0
3391,Petrified Forest NP,1998.0,816506.0,120.0,1641297.0,23904.0,0.0,0.0,0.0,0.0,761.0,1982.0,0.0,816506.0
3392,Petrified Forest NP,1999.0,666978.0,120.0,1589725.0,18768.0,0.0,0.0,0.0,0.0,464.0,1554.0,0.0,666978.0
3393,Petrified Forest NP,2000.0,605192.0,120.0,1435527.0,12060.0,0.0,0.0,0.0,0.0,623.0,995.0,0.0,605192.0
3394,Petrified Forest NP,2001.0,583904.0,120.0,1400078.0,13008.0,0.0,0.0,0.0,0.0,579.0,1074.0,0.0,583904.0
3395,Petrified Forest NP,2002.0,571586.0,120.0,1356088.0,22620.0,0.0,0.0,0.0,0.0,357.0,1875.0,0.0,571586.0
3396,Petrified Forest NP,2003.0,586245.0,120.0,1393364.0,29208.0,0.0,0.0,0.0,0.0,308.0,2424.0,0.0,586245.0
3397,Petrified Forest NP,2004.0,580000.0,120.0,1441104.0,42456.0,0.0,0.0,0.0,0.0,1213.0,3528.0,0.0,580000.0
3398,Petrified Forest NP,2005.0,598378.0,120.0,1485181.0,25860.0,0.0,0.0,0.0,0.0,272.0,2145.0,0.0,598378.0
3399,Petrified Forest NP,2006.0,581681.0,120.0,1443127.0,20976.0,0.0,0.0,0.0,0.0,142.0,1738.0,0.0,581681.0
3400,Petrified Forest NP,2007.0,563590.0,120.0,1409938.0,23100.0,0.0,0.0,0.0,0.0,198.0,1915.0,0.0,563590.0
3401,Petrified Forest NP,2008.0,543714.0,120.0,1367085.0,37824.0,0.0,0.0,0.0,0.0,174.0,3142.0,0.0,543714.0
3402,Petrified Forest NP,2009.0,631613.0,120.0,1552260.0,65616.0,0.0,0.0,0.0,0.0,276.0,5458.0,0.0,631613.0
3403,Petrified Forest NP,2010.0,664725.0,120.0,1660293.0,46248.0,0.0,0.0,0.0,0.0,300.0,3844.0,0.0,664725.0
3404,Petrified Forest NP,2011.0,614054.0,120.0,1540281.0,52428.0,0.0,0.0,0.0,0.0,252.0,4359.0,0.0,614054.0
3405,Petrified Forest NP,2012.0,664857.0,120.0,1666541.0,120.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,664857.0
3406,Petrified Forest NP,2013.0,644648.0,120.0,1618506.0,120.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,644648.0
3407,Petrified Forest NP,2014.0,836799.0,120.0,2099086.0,120.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,836799.0
3408,Petrified Forest NP,2015.0,793225.0,120.0,2021989.0,120.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,793225.0
3409,Petrified Forest NP,2016.0,643274.0,120.0,1570133.0,120.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,643274.0
3410,Petrified Forest NP,2017.0,627757.0,120.0,1732841.0,120.0,0.0,0.0,0.0,0.0,1401.0,0.0,0.0,627757.0
3411,Pinnacles NP,1923.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0
3412,Pinnacles NP,1924.0,8973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8973.0
3413,Pinnacles NP,1925.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
3414,Pinnacles NP,1926.0,10167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10167.0
3415,Pinnacles NP,1927.0,11265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11265.0
3416,Pinnacles NP,1928.0,13216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13216.0
3417,Pinnacles NP,1929.0,10756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10756.0
3418,Pinnacles NP,1930.0,11862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11862.0
3419,Pinnacles NP,1931.0,12813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12813.0
3420,Pinnacles NP,1932.0,14238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14238.0
3421,Pinnacles NP,1933.0,9957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9957.0
3422,Pinnacles NP,1934.0,20129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20129.0
3423,Pinnacles NP,1935.0,17872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17872.0
3424,Pinnacles NP,1936.0,18614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18614.0
3425,Pinnacles NP,1937.0,22426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22426.0
3426,Pinnacles NP,1938.0,22266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22266.0
3427,Pinnacles NP,1939.0,24717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24717.0
3428,Pinnacles NP,1940.0,25068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25068.0
3429,Pinnacles NP,1941.0,27131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27131.0
3430,Pinnacles NP,1942.0,10311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10311.0
3431,Pinnacles NP,1943.0,4570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4570.0
3432,Pinnacles NP,1944.0,3845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.0
3433,Pinnacles NP,1945.0,7494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7494.0
3434,Pinnacles NP,1946.0,16298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16298.0
3435,Pinnacles NP,1947.0,18328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18328.0
3436,Pinnacles NP,1948.0,20331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20331.0
3437,Pinnacles NP,1949.0,24557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24557.0
3438,Pinnacles NP,1950.0,24814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24814.0
3439,Pinnacles NP,1951.0,27090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27090.0
3440,Pinnacles NP,1952.0,28236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28236.0
3441,Pinnacles NP,1953.0,42199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42199.0
3442,Pinnacles NP,1954.0,38300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38300.0
3443,Pinnacles NP,1955.0,36500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36500.0
3444,Pinnacles NP,1956.0,40300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40300.0
3445,Pinnacles NP,1957.0,53200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53200.0
3446,Pinnacles NP,1958.0,54900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54900.0
3447,Pinnacles NP,1959.0,71400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71400.0
3448,Pinnacles NP,1960.0,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000.0
3449,Pinnacles NP,1961.0,76900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76900.0
3450,Pinnacles NP,1962.0,81500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81500.0
3451,Pinnacles NP,1963.0,97000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97000.0
3452,Pinnacles NP,1964.0,103200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103200.0
3453,Pinnacles NP,1965.0,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118000.0
3454,Pinnacles NP,1966.0,117900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117900.0
3455,Pinnacles NP,1967.0,160600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160600.0
3456,Pinnacles NP,1968.0,147000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147000.0
3457,Pinnacles NP,1969.0,147000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147000.0
3458,Pinnacles NP,1970.0,166200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166200.0
3459,Pinnacles NP,1971.0,169200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169200.0
3460,Pinnacles NP,1972.0,168896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168896.0
3461,Pinnacles NP,1973.0,155500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155500.0
3462,Pinnacles NP,1974.0,138500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138500.0
3463,Pinnacles NP,1975.0,162200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162200.0
3464,Pinnacles NP,1976.0,156900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156900.0
3465,Pinnacles NP,1977.0,160500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160500.0
3466,Pinnacles NP,1978.0,155822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155822.0
3467,Pinnacles NP,1979.0,153717.0,0.0,717825.0,0.0,0.0,0.0,5970.0,2369.0,0.0,0.0,67.0,153717.0
3468,Pinnacles NP,1980.0,163626.0,0.0,762340.0,0.0,0.0,0.0,7083.0,1895.0,0.0,0.0,0.0,163626.0
3469,Pinnacles NP,1981.0,155205.0,0.0,714424.0,0.0,0.0,0.0,6135.0,2018.0,0.0,0.0,0.0,155205.0
3470,Pinnacles NP,1982.0,171026.0,0.0,765206.0,0.0,0.0,0.0,6152.0,1390.0,0.0,0.0,0.0,171026.0
3471,Pinnacles NP,1983.0,170631.0,0.0,785520.0,0.0,0.0,0.0,6492.0,1721.0,0.0,0.0,0.0,170631.0
3472,Pinnacles NP,1984.0,166258.0,0.0,744880.0,0.0,0.0,0.0,5463.0,1163.0,0.0,0.0,0.0,166258.0
3473,Pinnacles NP,1985.0,191578.0,0.0,837808.0,0.0,0.0,0.0,5135.0,817.0,0.0,0.0,0.0,191578.0
3474,Pinnacles NP,1986.0,198236.0,0.0,874628.0,0.0,0.0,0.0,6006.0,801.0,0.0,0.0,0.0,198236.0
3475,Pinnacles NP,1987.0,204705.0,0.0,897036.0,0.0,0.0,0.0,5509.0,1009.0,0.0,0.0,0.0,204705.0
3476,Pinnacles NP,1988.0,212094.0,0.0,936612.0,0.0,0.0,0.0,6196.0,1157.0,0.0,0.0,0.0,212094.0
3477,Pinnacles NP,1989.0,218601.0,0.0,965420.0,0.0,0.0,0.0,6246.0,1237.0,0.0,0.0,0.0,218601.0
